2.758451707723692525e-01,-7.345083972049451515e-02,2.540226590142781737e-01,4.760914027261333725e-01,1.546927378465938752e+00,5.099937563033237753e-01
2.752311173386737808e-01,-7.360091129238224839e-02,2.533256262112525414e-01,4.713322821752422009e-01,1.551046569227212846e+00,5.084490880260875700e-01
2.747411704978719449e-01,-7.360610880093057529e-02,2.527825806369493611e-01,4.680126185957729779e-01,1.554687424585010413e+00,5.072347268795476261e-01
2.742396641768257703e-01,-7.362086233541823010e-02,2.522581145630002908e-01,4.642387238201025057e-01,1.558236696817645539e+00,5.062478257984756036e-01
2.739058497288641147e-01,-7.350451046273856481e-02,2.517443508781342376e-01,4.616095439276260981e-01,1.560163171750195810e+00,5.045054224487207639e-01
2.735018277881776649e-01,-7.342595486659789228e-02,2.513639438508642465e-01,4.586549717288153083e-01,1.562623115168686017e+00,5.039291320454225565e-01
2.730304336933083720e-01,-7.340266240686557642e-02,2.509219410093707636e-01,4.546027291082959110e-01,1.564950627695303131e+00,5.036287252138540449e-01
2.726720429305525828e-01,-7.320560177563509296e-02,2.507147819594980342e-01,4.525667821677992197e-01,1.566826666725297246e+00,5.040450985594114863e-01
2.722856500883142905e-01,-7.306453800261128451e-02,2.503882179554787757e-01,4.495381004524964808e-01,1.568297834972058213e+00,5.041571375919681186e-01
2.718880155827629874e-01,-7.289968394867810120e-02,2.501853038065480761e-01,4.469348104341648864e-01,1.570539806712993203e+00,5.044330603653689460e-01
2.714741161458583685e-01,-7.268621421535051419e-02,2.500115143148218255e-01,4.446664484532020789e-01,1.572728321656994499e+00,5.048108198118032020e-01
2.710680302920341900e-01,-7.243203970156977811e-02,2.500031545977250969e-01,4.431964479788764177e-01,1.575784366382563695e+00,5.053181234510774056e-01
2.703837921855839488e-01,-7.171231340611286531e-02,2.500301342500698132e-01,4.411724024318248172e-01,1.579901073082379703e+00,5.065438662316744667e-01
2.700277671947747260e-01,-7.140410905509456119e-02,2.499758090469405558e-01,4.390599005470410821e-01,1.581301994625663676e+00,5.071198870196312880e-01
2.697367328845381440e-01,-7.101291950383550877e-02,2.500495298374296183e-01,4.377420694953764735e-01,1.582782615340514898e+00,5.077786001610131716e-01
2.693240157241244548e-01,-7.064282542182001579e-02,2.500295809832750460e-01,4.352237686472942291e-01,1.583565367658048784e+00,5.093435856051724553e-01
2.688579052550386095e-01,-7.034890785522454615e-02,2.499746032269445917e-01,4.317088252622373612e-01,1.585178484542396848e+00,5.101955807512476015e-01
2.683886417353651410e-01,-6.996412127078247001e-02,2.500968784583790794e-01,4.290158678232134926e-01,1.587342189517299662e+00,5.117453735742886201e-01
2.678330507151146511e-01,-6.957628963260034660e-02,2.501871760376613296e-01,4.257117684711759220e-01,1.588301048409359151e+00,5.142827905575674263e-01
2.672940949899794694e-01,-6.917038249679521855e-02,2.503467245200780567e-01,4.230227063687195255e-01,1.590953061970875604e+00,5.157036110402430928e-01
2.669004588502238429e-01,-6.856948695511813630e-02,2.506432314685542173e-01,4.226013959875845050e-01,1.593346166951166820e+00,5.165263548275202954e-01
2.664932678689964085e-01,-6.798941583393550148e-02,2.508707872715465470e-01,4.216127980040632051e-01,1.594522230547940955e+00,5.185276927444814055e-01
2.658205045247680198e-01,-6.756619470549943274e-02,2.510364443534528478e-01,4.186732748619454436e-01,1.597115100866022486e+00,5.205094594403375519e-01
2.655081389801401404e-01,-6.687224942015804197e-02,2.512074204297279900e-01,4.183758536839017328e-01,1.598422236077173597e+00,5.210395988086889973e-01
2.648370546485215860e-01,-6.635274116255587828e-02,2.516722342378343580e-01,4.171027666283740887e-01,1.601607384893019681e+00,5.244367555653786095e-01
2.643723206726035224e-01,-6.579563590604445289e-02,2.518451458185718694e-01,4.147821450037815771e-01,1.603323553002556912e+00,5.258462636727398998e-01
2.638504177625425884e-01,-6.523404474315933066e-02,2.521036431577514669e-01,4.126622364417655842e-01,1.604017956453595684e+00,5.289007572385603373e-01
2.634204697917524873e-01,-6.453380850744919184e-02,2.526693089369375644e-01,4.129525900326478371e-01,1.606197439495497425e+00,5.312918654879074110e-01
2.628824603981849695e-01,-6.404860467278153391e-02,2.527988959473584929e-01,4.094116169410983996e-01,1.607249549812087563e+00,5.330867157544061374e-01
2.625473604248788062e-01,-6.342158794368871200e-02,2.531495675927213918e-01,4.086042404066975164e-01,1.608845016529238503e+00,5.340477491496512519e-01
2.619656319063327077e-01,-6.282783651523540791e-02,2.535512173194537922e-01,4.069158906363882222e-01,1.611540739935147570e+00,5.364770292521435779e-01
2.613726142728588497e-01,-6.237720201146471077e-02,2.538320726471791633e-01,4.035515477966549192e-01,1.613204755661197698e+00,5.388571638974350986e-01
2.610810784193065004e-01,-6.170786733303482152e-02,2.542297962164904446e-01,4.031574530956000268e-01,1.613676656399505749e+00,5.405795556442543059e-01
2.606161088569253215e-01,-6.106402068414620854e-02,2.547961177760906804e-01,4.029259296681526048e-01,1.616372856769008326e+00,5.427560275770266784e-01
2.601430678505202154e-01,-6.047719144104493627e-02,2.552789200796176106e-01,4.019571983349177202e-01,1.618782062278988576e+00,5.450987823094984863e-01
2.599918437595953868e-01,-5.981535088193781768e-02,2.557430939484828247e-01,4.021935743156543897e-01,1.620780210155037704e+00,5.447433095958132965e-01
2.598716745003781803e-01,-5.896988862713339885e-02,2.563726245639346701e-01,4.040825778185205830e-01,1.621639084595203117e+00,5.461198932793687177e-01
2.594955549989851340e-01,-5.842741222966177372e-02,2.571574598340165552e-01,4.033069964396803764e-01,1.623383761102025202e+00,5.498255401240269569e-01
2.591990361850898816e-01,-5.788406940221693664e-02,2.575957497436276999e-01,4.016797013943485539e-01,1.623922154014399988e+00,5.521533863695847755e-01
2.589737886558530766e-01,-5.730237199621449062e-02,2.581380492367452706e-01,4.007227984331270254e-01,1.626148215719127155e+00,5.534231417088510963e-01
2.589051118281734398e-01,-5.653146789865062805e-02,2.588757565134803817e-01,4.020883628067343230e-01,1.626656097316219629e+00,5.555962266524848703e-01
2.589119272930754390e-01,-5.540795173422022324e-02,2.599627645144972909e-01,4.003785020846656884e-01,1.627645051517876418e+00,5.574053979233635214e-01
2.589119272930754390e-01,-5.540795173422022324e-02,2.599627645144972909e-01,4.003785020846656884e-01,1.627645051517876418e+00,5.574053979233635214e-01
2.588890496986796519e-01,-5.434503248495550776e-02,2.610830697994404037e-01,3.990495587837450953e-01,1.628965126756955151e+00,5.597934370544471738e-01
2.591452589857778932e-01,-5.382378692120906583e-02,2.615651808851924831e-01,3.990187116795474997e-01,1.627990389288154649e+00,5.605867084955882262e-01
2.593561968970378162e-01,-5.332669110541191082e-02,2.622344258970899511e-01,3.989971579805601243e-01,1.628342604596239918e+00,5.614560283631883086e-01
2.598760064234911793e-01,-5.272532551195743822e-02,2.626962267782112503e-01,4.002601236472483892e-01,1.627157370579845663e+00,5.603720919954806590e-01
2.604240940400415205e-01,-5.202756719588388923e-02,2.632218481451505943e-01,4.021973968735395033e-01,1.626151649873318172e+00,5.594448730076632126e-01
2.606721384754673299e-01,-5.155582375909831261e-02,2.636887986113147231e-01,4.016697828767594736e-01,1.625478386684062748e+00,5.608605731859789278e-01
2.610845056117142571e-01,-5.102193673783952943e-02,2.640947755105843564e-01,4.018919724436285090e-01,1.624045316799067384e+00,5.611392436965708663e-01
2.614607754998518052e-01,-5.052889615114677935e-02,2.646162770950821752e-01,4.026288531615335731e-01,1.622854098618732310e+00,5.622274729663417903e-01
2.617601147479466928e-01,-5.009129071380716280e-02,2.650193146653644360e-01,4.025780229487336825e-01,1.623031974307546088e+00,5.618784923117712271e-01
2.621609772247076586e-01,-4.965441481095425602e-02,2.653895603926799129e-01,4.029379472078761792e-01,1.623381914803466719e+00,5.612250055373227964e-01
2.625896346815875804e-01,-4.923555908293911210e-02,2.658087739473455335e-01,4.034559394185868730e-01,1.622697347838995663e+00,5.617836266104222487e-01
2.630135585995989622e-01,-4.888538172682468930e-02,2.661423863672271461e-01,4.033769406592106477e-01,1.621973139772949546e+00,5.620853690355072096e-01
2.633806375721366999e-01,-4.869372305619459884e-02,2.664706567954482352e-01,4.025588245626057771e-01,1.622472158648398333e+00,5.621767236578608662e-01
2.641066389847369633e-01,-4.833052579268296012e-02,2.666662197096256182e-01,4.032422235494901863e-01,1.621395872555918771e+00,5.599302441764066884e-01
2.648581621522522189e-01,-4.805372692387469002e-02,2.669262906604658037e-01,4.039841405739220126e-01,1.620339051853223689e+00,5.583131945828523346e-01
2.656813792995399437e-01,-4.778711681625505414e-02,2.670544573370839392e-01,4.038289697501434850e-01,1.618303040312746077e+00,5.568247705655126056e-01
2.667183489959280562e-01,-4.747372374150185537e-02,2.672778889063098240e-01,4.054833398248657295e-01,1.616222842814620808e+00,5.538751571861743050e-01
2.676513555862519711e-01,-4.724561208655023159e-02,2.674051371340480654e-01,4.062695578112284767e-01,1.613757924453772752e+00,5.521756840599624239e-01
2.687080088170530345e-01,-4.712024781665116735e-02,2.675212982569035169e-01,4.071762205807879509e-01,1.611283414021023708e+00,5.497196735758734798e-01
2.695917318803219276e-01,-4.709797867514767256e-02,2.676021109541203979e-01,4.065799627207021816e-01,1.608739696896049676e+00,5.483504826870179150e-01
2.706975343876635298e-01,-4.713488368076804158e-02,2.674677071761716318e-01,4.061657718369737768e-01,1.606067331975202572e+00,5.445219264509504331e-01
2.717596700177800084e-01,-4.718404122940247913e-02,2.673610171082755893e-01,4.052110861331842950e-01,1.603470091288255350e+00,5.416319872518408074e-01
2.728702155324840284e-01,-4.713593711554811549e-02,2.673142293575787032e-01,4.055221250824938561e-01,1.600935524295160617e+00,5.381161532364029387e-01
2.750240568750077497e-01,-4.709519069604120589e-02,2.675345230555440379e-01,4.087083379627257096e-01,1.596792698163359780e+00,5.330584950042746017e-01
2.762103675037550499e-01,-4.702635804600621694e-02,2.676636931118955842e-01,4.109276526732941748e-01,1.594899391484110085e+00,5.297158231794802941e-01
2.771641123058369294e-01,-4.701181825083669552e-02,2.678560724266840776e-01,4.123904438009987072e-01,1.593964736608534105e+00,5.277553442091920122e-01
2.784011967754526085e-01,-4.674168928136515633e-02,2.682540818307068142e-01,4.177827017963953171e-01,1.592322684046752590e+00,5.247507758168312719e-01
2.793799823580843666e-01,-4.667512491604644542e-02,2.683917382146944752e-01,4.199032882057546767e-01,1.591018046505356720e+00,5.226247570951518817e-01
2.806061528058421128e-01,-4.651777537739235080e-02,2.685373935126868505e-01,4.235544761916282819e-01,1.590018709186728163e+00,5.181412614632087132e-01
2.814503769143034129e-01,-4.664608591553900951e-02,2.684677652664640424e-01,4.232775844838134183e-01,1.588063103817801691e+00,5.162877809553765296e-01
2.824231519087955222e-01,-4.665619312341576230e-02,2.684529699096714905e-01,4.240747160501865398e-01,1.586016526521258907e+00,5.135171378077708626e-01
2.832487622029241647e-01,-4.677567273510355172e-02,2.684211902522213866e-01,4.235452085700904257e-01,1.584505070915901648e+00,5.116494228780485987e-01
2.839522415738001682e-01,-4.690027511981822994e-02,2.683986654773199976e-01,4.230396117476489248e-01,1.583017444391949802e+00,5.109241663023851299e-01
2.847198090352575095e-01,-4.702014940250356934e-02,2.682725692422747721e-01,4.228736375912032219e-01,1.582031851867286010e+00,5.084807204328357644e-01
2.854953999436841139e-01,-4.718585130685606921e-02,2.680255782842291268e-01,4.223520884082164750e-01,1.580973334876106362e+00,5.050808258414685170e-01
2.863894000319898714e-01,-4.730120840909005087e-02,2.677159594837176804e-01,4.218497417159629559e-01,1.579301774036733219e+00,5.015191295951552108e-01
2.871171684683249126e-01,-4.750072468129076797e-02,2.673981618963101048e-01,4.210896603536588012e-01,1.578979989662817607e+00,4.976280736827000117e-01
2.877530406509574146e-01,-4.760351626455386342e-02,2.671469611434100222e-01,4.209626635877590783e-01,1.578107769676339256e+00,4.952858222266823818e-01
2.884820162218227901e-01,-4.761701472700322069e-02,2.669021617241863487e-01,4.215578844415929227e-01,1.576535326014305127e+00,4.924986282089252043e-01
2.890165678469428512e-01,-4.778073395258489175e-02,2.665393675093228887e-01,4.201673266984789490e-01,1.574944649116699180e+00,4.904737447509484038e-01
2.896345407739920885e-01,-4.786790330005488703e-02,2.661813086021682095e-01,4.195145513598507736e-01,1.572611118065143643e+00,4.888437198483833734e-01
2.900501366031132955e-01,-4.792520511144851558e-02,2.658567472373593032e-01,4.190022908096297516e-01,1.571213996725783435e+00,4.876467822296723931e-01
2.903079852823508000e-01,-4.814839361302195031e-02,2.653245852122439463e-01,4.164142454022443096e-01,1.569928374158963358e+00,4.867262298099688800e-01
2.905598182729928203e-01,-4.824733801552608115e-02,2.649667478958427913e-01,4.158068731002482199e-01,1.570607222521234192e+00,4.845314455940974985e-01
2.907532384378048729e-01,-4.836845294718908339e-02,2.645214820559268487e-01,4.145441841553881845e-01,1.570911168335669572e+00,4.823244722654306260e-01
2.909841619826195602e-01,-4.845582259085148835e-02,2.640642213164691721e-01,4.139604353874331011e-01,1.571639045723624895e+00,4.794487217285868796e-01
2.910036848737014292e-01,-4.867011348572206075e-02,2.635431033939729106e-01,4.119876514008671275e-01,1.572197832832795905e+00,4.778742488958696022e-01
2.907442207892759756e-01,-4.896902019298657316e-02,2.629208666243325054e-01,4.083436971102235025e-01,1.573108058766850226e+00,4.771971684994613105e-01
2.907282102934912738e-01,-4.899552467113968413e-02,2.625122505151317176e-01,4.081661886830263986e-01,1.574073717798805561e+00,4.751907020290073724e-01
2.905471208120373738e-01,-4.906345015399984910e-02,2.620433792094580827e-01,4.066085188056103861e-01,1.575117201570619407e+00,4.741698793577731053e-01
2.900010027707974336e-01,-4.901061636501549690e-02,2.611206863918729693e-01,4.043231233214127918e-01,1.577348968772948945e+00,4.727602003969091915e-01
2.895340469458597132e-01,-4.906288049887544411e-02,2.606189060370040500e-01,4.021939834952640846e-01,1.578383507179101253e+00,4.728811342930471784e-01
2.889609745364954962e-01,-4.902937844387703081e-02,2.601894601493485726e-01,4.009204606042289232e-01,1.580975976121927751e+00,4.722147732779753970e-01
2.881824410876651088e-01,-4.913590307820939196e-02,2.596546522837356319e-01,3.978047285255476018e-01,1.583800973708787030e+00,4.724495995314340058e-01
2.875309298318794449e-01,-4.905881276781934308e-02,2.592487125224146594e-01,3.968827804916813529e-01,1.587485357386671847e+00,4.716057976163645082e-01
2.868241844905972115e-01,-4.901546275257653851e-02,2.587844960900926861e-01,3.950005108602783754e-01,1.590592362673878046e+00,4.707527743718131208e-01
2.859302810899694292e-01,-4.907659080165896470e-02,2.583341854151484651e-01,3.923031334894216959e-01,1.594613134430053147e+00,4.714513553935573142e-01
2.849975537789307678e-01,-4.903582950511189975e-02,2.578513027156288939e-01,3.894145432979339572e-01,1.597354769141058339e+00,4.725154188204194194e-01
2.841223031252234632e-01,-4.902197510030584238e-02,2.573933196781423294e-01,3.862822023244377734e-01,1.599697338521284262e+00,4.740349390416164765e-01
2.834887660635773132e-01,-4.880797554210294931e-02,2.570917546864412428e-01,3.854164212096441444e-01,1.603199954210272171e+00,4.732315753983807882e-01
2.825218980091502852e-01,-4.864226723974843236e-02,2.568697489604468975e-01,3.836939650503989885e-01,1.606825185824595881e+00,4.749121233136274212e-01
2.817219712481587868e-01,-4.844608058808910767e-02,2.565241993486098715e-01,3.819527115305794140e-01,1.609259582839761116e+00,4.752352273241375880e-01
2.808666552561300822e-01,-4.820457268566738507e-02,2.562578394939094562e-01,3.801756804759535147e-01,1.612575653870967907e+00,4.759171516784944100e-01
2.800827786987074575e-01,-4.799371717202707832e-02,2.560448174292758727e-01,3.784747426621805078e-01,1.615626631503016553e+00,4.764452066794706009e-01
2.789696776811440015e-01,-4.782323534306745505e-02,2.558768013349786430e-01,3.761354317811776982e-01,1.620672813700454240e+00,4.772305457419065977e-01
2.780481445951697994e-01,-4.764279212771108107e-02,2.555902121117347714e-01,3.731152123152354783e-01,1.623135005471172843e+00,4.783686770327651994e-01
2.769314666043448669e-01,-4.750182334901234538e-02,2.553818036976746586e-01,3.686782827454860301e-01,1.626537005049980555e+00,4.807510322404650593e-01
2.754983211874605376e-01,-4.742300800993073939e-02,2.554181730362979352e-01,3.643735975957260731e-01,1.630737568383499925e+00,4.863946540284512787e-01
2.745925313504136156e-01,-4.703320094705545906e-02,2.553047603690186129e-01,3.631177232561562107e-01,1.633408905342370376e+00,4.873560653073470972e-01
2.733804879798387155e-01,-4.682487847320651597e-02,2.553478135741150123e-01,3.596651822483921124e-01,1.637860565797578882e+00,4.901648468445964912e-01
2.723857458667732212e-01,-4.645678061136074288e-02,2.555557736781393641e-01,3.585222656415852915e-01,1.641380119419080463e+00,4.931017743823840060e-01
2.713932605622738636e-01,-4.601781803866381027e-02,2.559409793921614829e-01,3.581359432048356051e-01,1.645464076532108244e+00,4.959936278428584977e-01
2.705278307771102897e-01,-4.556990140874797590e-02,2.561379271513381517e-01,3.572858879402564525e-01,1.648416198378871433e+00,4.979171544523977033e-01
2.697421487349563884e-01,-4.516786439433509437e-02,2.563794037069440646e-01,3.562290623445043547e-01,1.651145212299276244e+00,4.992877203355111093e-01
2.689935501120784833e-01,-4.466766867309726607e-02,2.567723914946117847e-01,3.562651839947475474e-01,1.654268677270040788e+00,5.009641736056186234e-01
2.681026149450461693e-01,-4.436707906595374618e-02,2.569841214977934274e-01,3.537699426907017775e-01,1.655423962808843852e+00,5.047893463240568090e-01
2.673551152911641804e-01,-4.400533845110535247e-02,2.571831083612889368e-01,3.518323383716773223e-01,1.657448775835047572e+00,5.064094759696671222e-01
2.667322054714474922e-01,-4.356136689180059585e-02,2.574994622223031882e-01,3.510859389795000784e-01,1.657834891233896490e+00,5.089633496726713169e-01
2.659839543073713175e-01,-4.268279072310646183e-02,2.582306482895061484e-01,3.512506743353356886e-01,1.661504026719421434e+00,5.085478824918755469e-01
2.656374838699906427e-01,-4.231974505416916110e-02,2.584889973104099736e-01,3.500477502193592438e-01,1.662164017061287691e+00,5.089028939023526599e-01
2.654902011867579237e-01,-4.197823387115853788e-02,2.587961707837349579e-01,3.496769849749788994e-01,1.662416654208894728e+00,5.083280943489471015e-01
2.653749305550764381e-01,-4.153389577093449803e-02,2.592318452268650431e-01,3.499405279355506937e-01,1.661099127953313825e+00,5.101298780994993898e-01
2.651848497796791548e-01,-4.117308465532124040e-02,2.597063368612086420e-01,3.501105838003478188e-01,1.660678752600211583e+00,5.120139783946537904e-01
2.652667769572766288e-01,-4.071236191958163553e-02,2.602642699469120968e-01,3.517390884096650017e-01,1.660638109402392093e+00,5.122466375107127545e-01
2.654537329875082952e-01,-4.022812003800005365e-02,2.607494477736652105e-01,3.533572819567239454e-01,1.659751082832526370e+00,5.120543547981055710e-01
2.656540081998191027e-01,-3.979393683547696736e-02,2.612482704628007468e-01,3.546077124515660817e-01,1.658936127758654511e+00,5.116248998586450103e-01
2.658733236621422247e-01,-3.961697234657049482e-02,2.616228225414937159e-01,3.544530132865831296e-01,1.658901153607502232e+00,5.104902384752810773e-01
2.661687077854500982e-01,-3.935382486427232984e-02,2.620230779389127740e-01,3.550438878008306265e-01,1.656718398709592588e+00,5.106010773242107836e-01
2.665218988825456270e-01,-3.910411330495824900e-02,2.624958902337708455e-01,3.559022883306706131e-01,1.656741747994335601e+00,5.093612240027660665e-01
2.669249166736961110e-01,-3.893091419635766326e-02,2.628072226186918270e-01,3.557604238777181127e-01,1.654443006750348832e+00,5.086139153847895056e-01
2.675350870297094064e-01,-3.862645066246686576e-02,2.633091680809538371e-01,3.579805064949478366e-01,1.652531490982648510e+00,5.079242719643083381e-01
2.681517029419532294e-01,-3.849046657872715049e-02,2.634709715777776018e-01,3.578552902140002545e-01,1.648981459687815843e+00,5.067882812720839736e-01
2.688802509213880088e-01,-3.831947945641814290e-02,2.636704725770265267e-01,3.585481074541633784e-01,1.645403182282439536e+00,5.050347064300690914e-01
2.695758504285836743e-01,-3.820473062684984211e-02,2.639368672378039626e-01,3.594311797615424853e-01,1.643112946811889685e+00,5.035601412203380978e-01
2.704637342899141039e-01,-3.811005424465144231e-02,2.640170205404615000e-01,3.604828294111434017e-01,1.639822152171303671e+00,5.003102222367882268e-01
2.712818352748230799e-01,-3.802321616705209295e-02,2.642481057431086966e-01,3.620453187420065166e-01,1.638311502869811642e+00,4.975268178284750209e-01
2.720031303342175244e-01,-3.811323348686493362e-02,2.643402792861423989e-01,3.618018915537852265e-01,1.636024226086976840e+00,4.958660551563686125e-01
2.728059116168054521e-01,-3.812619082697357720e-02,2.644108624899065840e-01,3.625852907998826091e-01,1.633914672195895923e+00,4.931903158366462980e-01
2.739330028730099231e-01,-3.806927128900508550e-02,2.645188302515479872e-01,3.650259999357410301e-01,1.630641853279348075e+00,4.896573356619657869e-01
2.746564868593460718e-01,-3.837211614699523321e-02,2.643757792544357277e-01,3.640657380801569087e-01,1.627651834209700832e+00,4.876586515706076153e-01
2.757657833189767205e-01,-3.838675064348243127e-02,2.644517490690881933e-01,3.667333340701627864e-01,1.625512101037412505e+00,4.836446351127878240e-01
2.764450972988489186e-01,-3.867469301614326338e-02,2.644138380242719855e-01,3.662554016807441637e-01,1.623547183700432495e+00,4.824365279548161745e-01
2.778379786903801829e-01,-3.861972384559933524e-02,2.643145783004396954e-01,3.696510902716220182e-01,1.619178882319625812e+00,4.770154638273222947e-01
2.787850666213110840e-01,-3.886431683553562277e-02,2.641505777602470850e-01,3.700867784517639092e-01,1.616865928521551199e+00,4.734764510695396167e-01
2.796741212798151688e-01,-3.915817664134349507e-02,2.639775649794601220e-01,3.702131293652403121e-01,1.615059127609494327e+00,4.701591650365096187e-01
2.815627082724180275e-01,-3.982797968734766436e-02,2.636060488280017600e-01,3.715362774820760161e-01,1.609349034344945695e+00,4.640673521043863770e-01
2.824139816541625381e-01,-4.009809795735277960e-02,2.634973846816779375e-01,3.728596384694524146e-01,1.607112706891714815e+00,4.614316713014366966e-01
2.834444203239773197e-01,-4.049502269951191225e-02,2.631192859873075496e-01,3.727140669615787161e-01,1.603323077648405981e+00,4.578532290939663074e-01
2.846887535082162080e-01,-4.057947375714568428e-02,2.630194658535930929e-01,3.773143951542578534e-01,1.601251073048043816e+00,4.517984735901270921e-01
2.855536841931316516e-01,-4.081045752544923411e-02,2.628246568732246491e-01,3.787732224382249213e-01,1.598368545309294175e+00,4.488551859216333151e-01
2.865200451352820643e-01,-4.111955552721349716e-02,2.624622515738523343e-01,3.794255311091251914e-01,1.595825198488022734e+00,4.440014517659974791e-01
2.872755204318947486e-01,-4.152246083854263525e-02,2.622285028967005771e-01,3.795820833665620175e-01,1.594352974166579173e+00,4.406900150551453232e-01
2.879783692711127552e-01,-4.188061150035396474e-02,2.617915690642989568e-01,3.789865687428209395e-01,1.591736668066262572e+00,4.374975861465414395e-01
2.885799503493196028e-01,-4.235892954482914363e-02,2.612739462693595693e-01,3.774138930767012012e-01,1.589142351182029289e+00,4.346186515774433379e-01
2.890877657426100811e-01,-4.287007802076461815e-02,2.606597161340424851e-01,3.748256772569222295e-01,1.586595106560768409e+00,4.318724495601505287e-01
2.894707436363174180e-01,-4.339752409142486056e-02,2.601169990851673886e-01,3.726456781108353766e-01,1.584818579602352617e+00,4.296875223356634854e-01
2.899783952664808373e-01,-4.374414637198845157e-02,2.596887513617337495e-01,3.725574956651137026e-01,1.583593023719277904e+00,4.266729172826617678e-01
2.905090872070602570e-01,-4.407810289411098759e-02,2.591414014918934638e-01,3.722916873788130743e-01,1.582774367114275771e+00,4.218335269533141640e-01
2.906579235310950970e-01,-4.454378981642262425e-02,2.585229872234677817e-01,3.699789399274863166e-01,1.581669693808817057e+00,4.197144626554266678e-01
2.907912642243249968e-01,-4.491222775219319563e-02,2.580010804642846045e-01,3.689526329031830310e-01,1.581575279086721908e+00,4.171554870028025275e-01
